is_incumbent,cycle ,not_seeking_reelection,other_office_sought ,other_fec_id ,name,pty ,party ,fec_id ,pcc ,election_year,state,office,office_district,term_class,total_receipts,total_contributions,total_disbursements,outstanding_loans,cash_on_hand,cash_on_hand_date,total_independent_expenditures,independent_expenditures_supporting,independent_expenditures_opposing
True,2016,False,,,"BUTTERFIELD, G K",DEM,D,H4NC01046,C00401190,2016,NC,H,01,,291635.09,48860.00,205007.36,0.00,473718.11,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"STRANO TAYLOR, KERITH",DEM,D,H6PA05133,C00555458,2016,PA,H,05,,21479.09,21332.09,7880.41,20000.00,18463.50,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"REIGLE, HANS",REP,R,H6DE01071,C00574129,2016,DE,H,00,,35642.25,27645.49,13268.45,6592.41,22373.80,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"RODKIN ROTERING, NANCY",DEM,D,H6IL10135,C00574434,2016,IL,H,10,,754651.17,551540.47,93996.16,200000.00,660655.01,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"O'HALLERAN, TOM",DEM,D,H6AZ01199,C00582890,2016,AZ,H,01,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"PAULSEN, ERIK",REP,R,H8MN03077,C00439661,2016,MN,H,03,,774675.17,417376.71,345175.40,0.00,1624460.65,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"JORDAN, JAMES D.",REP,R,H6OH04082,C00416594,2016,OH,H,04,,176917.05,115660.00,96838.69,0.00,1083316.42,2015-06-30,4.30,4.30,0.00
True,2016,False,,,"JOHNSON, RONALD HAROLD",REP,R,S0WI00197,C00482984,2016,WI,S,,3,3309868.00,3172329.00,1139664.00,664231.00,2776182.00,2015-06-30,12160.22,12160.22,0.00
False,2016,False,,,"FOWLER, STEVEN C",REP,R,H6TX06146,,2016,TX,H,06,,510.64,0.00,310.64,200.00,200.00,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"GANDOLFO, ANGELA MARIE",DEM,D,H4NJ04112,C00550681,2016,NJ,H,04,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"ROYCE, ED MR.",REP,R,H6CA39020,C00200865,2016,CA,H,39,,939884.32,529071.56,292438.67,13025.94,2661991.63,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"QUIGLEY, MIKE",DEM,D,H0IL05096,C00457556,2016,IL,H,05,,334550.00,174150.00,163521.54,0.00,679488.89,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"RUCKER, AUSTIN JONATHAN",REP,R,H6MO05205,C00576033,2016,MO,H,05,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"PLOECKELMANN, MICHAEL REUBEN MR",IND,,H6FL05185,,2016,FL,H,05,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ABBOTT, GIFFORD WHEELER JR",IND,,P60005840,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"OWENS, DANIEL ROBERT",DEM,D,P60005360,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"KINSEY, RONALD LOUIS",OTH,,P60005436,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"TADDEO, ANNETTE",DEM,D,H8FL00034,C00445163,2016,FL,H,26,,234902.92,200402.19,65346.71,405064.77,169556.21,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"PAINTER, HAROLD WALTON JR",REP,R,H4MD06209,C00553982,2016,MD,H,06,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HAMMON, ANITA",REP,R,P60009610,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"JENKINS, LYNN",REP,R,H8KS02090,C00433730,2016,KS,H,02,,588958.54,265882.00,169587.45,0.00,728090.27,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"ROHRABACHER, DANA",REP,R,H8CA42061,C00224691,2016,CA,H,48,,265694.45,226371.30,153459.05,3776.27,121195.48,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"LYNCH, DENNIS MICHAEL",REP,R,P60006954,C00576074,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"WHEELOCK, TERRY WAYNE",IND,,P20004099,C00506402,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"DEL BECCARO, THOMAS",REP,R,S6CA00683,C00573238,2016,CA,S,00,3,95991.00,95991.00,24312.00,6939.00,71678.00,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"HOLLIDAY, ED",REP,R,H6MS01206,C00574442,2015,MS,H,01,,121165.00,16165.00,46903.27,100000.00,58521.73,2015-04-22,92262.00,92262.00,0.00
False,2016,False,,,"PERRY, JAMES R (RICK)",REP,R,P20003281,C00500587,2016,US,P,00,,1139366.89,1083116.89,597542.44,0.00,883913.12,2015-06-30,1613895.00,1613895.00,0.00
True,2016,False,,,"VELA, FILEMON MR.",DEM,D,H2TX27190,C00513531,2016,TX,H,34,,327094.50,223674.75,102977.99,0.00,282846.95,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"OLSON, PETER G.",REP,R,H8TX22107,C00437913,2016,TX,H,22,,354217.44,127695.63,342315.92,0.00,342445.81,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"KINLAW, MICHAEL",REP,R,S6CO00242,C00576298,2016,CO,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BENN, CHANDLER ASHMUN MR.",IND,,P60009586,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MIKLES, GEORGRE D",AIC,,P60009578,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"CONAWAY, MICHAEL HONORABLE",REP,R,H4TX19136,C00383828,2016,TX,H,11,,572022.81,190008.66,275177.17,0.00,1353953.06,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"ZUTLER, DANIEL PAUL MR",IND,,P60007143,,2016,US,P,00,,1500.00,0.00,650.00,0.00,850.00,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"HONDA, MIKE",DEM,D,H0CA15148,C00351379,2016,CA,H,17,,626519.90,440719.65,287432.37,34569.73,360024.93,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"NUTS, DEEZ",IND,,P60009198,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"NUNES, DEVIN G",REP,R,H8CA20059,C00370056,2016,CA,H,22,,528857.69,73675.00,231424.19,0.00,2384406.76,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"LEE, KIP",LIB,,P20000055,C00484675,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BLYTH, JOHN DOUGLAS",DEM,D,P80003114,C00576827,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"MULVANEY, JOHN MICHAEL 'MICK'",REP,R,H0SC05031,C00471292,2016,SC,H,05,,206872.65,26912.40,157586.89,113600.00,252456.59,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"PAKOOTAS, JOSEPH A",DEM,D,H4WA05127,C00552786,2016,WA,H,05,,22793.00,22793.00,26669.10,0.00,9273.91,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"LAMALFA, DOUG",REP,R,H2CA02142,C00509422,2016,CA,H,01,,119078.28,67825.00,65209.77,5702.42,152036.61,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"CHABOT, STEVE",REP,R,H8OH01043,C00301838,2016,OH,H,01,,284617.00,181217.00,120262.19,0.00,804887.01,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"PAWLOWSKI, ED",DEM,D,S6PA00258,C00576520,2016,PA,S,00,3,383717.00,383717.00,41856.00,0.00,341861.00,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"LABRADOR, RAUL R. HON.",REP,R,H0ID01253,C00470948,2016,ID,H,01,,80090.17,32960.07,97085.08,0.00,353203.95,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"HILL, PHILLIP KENNETH SR",IND,,P60005758,C00572008,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"RUSS, DANA GLEN MR",IND,,P60009370,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HAHN, MARTIN",IND,,P60005949,C00573998,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"CHU, JUDY",DEM,D,H0CA32101,C00458125,2016,CA,H,27,,135328.33,89318.33,149992.07,8.47,1673245.25,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"STONE, DR DAMIAN",IND,,P20004503,C00513267,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"JACOBSON, STEVEN D",IND,,P60004801,C00526475,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SOTO, DARREN",DEM,D,H6FL09179,C00581074,2016,FL,H,09,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BARNHART, DONALD LEWIS MR. JR",IND,,P60007614,,2015,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"FATTAH, CHAKA MR.",DEM,D,H2PA02055,C00254441,2016,PA,H,02,,141115.00,61415.00,121335.52,61558.50,23709.96,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"BENNETT, DANNY MICHAEL MR. II",UNI,,P60006087,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"LAROSE, JOSH",DEM,D,S2FL00185,C00577643,2016,FL,S,00,3,0.00,0.00,0.00,0.00,0.00,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"POLIS, JARED",DEM,D,H8CO02137,C00435370,2016,CO,H,02,,265816.04,214019.33,143404.51,0.00,133014.71,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"BOUSTANY, CHARLES W. DR. JR.",REP,R,H4LA07029,C00394866,2016,LA,H,03,,1371637.18,795470.16,614701.69,0.00,1123453.37,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"CUELLAR, HENRY",DEM,D,H2TX23082,C00371302,2016,TX,H,28,,411920.00,213632.63,163684.86,0.00,1565987.63,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"KIHUEN, RUBEN",DEM,D,H2NV00050,C00502773,2016,NV,H,04,,214554.23,199039.00,5228.62,0.00,215979.98,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"GILL, DAVID DR.",IND,,H6IL13113,,2016,IL,H,13,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"O'CONNOR, SHAWN PATRICK",DEM,D,H6NH01271,C00572339,2016,NH,H,01,,1139159.42,136159.42,187575.08,1080245.11,951584.34,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"OCEGUERA, JOHN",DEM,D,H6NV04038,C00580811,2016,NV,H,04,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"LUETKEMEYER, W BLAINE",REP,R,H8MO09153,C00458679,2016,MO,H,09,,468026.83,142065.00,115598.36,1050000.00,1318404.90,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"KANDER, JASON",DEM,D,S6MO00362,C00572925,2016,MO,S,00,3,1518667.00,1518652.00,411288.00,0.00,1107378.00,2015-06-30,1783.63,0.00,1783.63
True,2016,False,,,"VAN HOLLEN, CHRIS",DEM,D,H2MD08126,C00366096,2016,MD,H,08,,199800.04,19300.00,1866441.14,2209.56,27926.78,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"VAN BLARCOM, CORY SCOTT MR.",REP,R,H6NE02133,,2016,NE,H,02,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HANSEN, MAXWELL DOCTOR NO",ACE,,P60009115,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"WALKER, THAI ALLEN REV.",REP,R,P60009107,C00581736,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"DE BUONAPARTE, HRM CAESAR ST AUGUSTINE",OTH,,P40001109,C00438705,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"ASKIN, RAY WILLIAM MR",REP,R,P60008703,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"LAX MILLER, LORETTA",DEM,D,P20003042,C00499194,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"MURKOWSKI, LISA",REP,R,S4AK00099,C00384529,2016,AK,S,,3,1792945.00,1643051.00,426239.00,0.00,2275735.00,2015-06-30,,,
False,2016,False,,,"MCCALL, BRIAN MATTHEW",REP,R,H4TX21041,C00543025,2016,TX,H,21,,42261.86,40036.00,11708.99,38225.00,31739.41,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"KAUFMAN, JOE",REP,R,H2FL20043,C00501205,2016,FL,H,23,,37618.41,30722.48,18520.81,99362.53,397570.51,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"IVEY, GLENN FREDERICK",DEM,D,H2MD04232,C00505065,2016,MD,H,04,,393560.32,376312.33,74904.12,0.00,323368.30,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"GUTZEIT, MARIA",DEM,D,H6CA25169,C00578062,2016,CA,H,25,,36123.00,36123.00,21098.97,0.00,15024.03,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"WILCOX, TODD",REP,R,S6FL00335,C00581504,2016,FL,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"GRAVES, JOHN THOMAS MR. JR.",REP,R,H0GA09030,C00462556,2016,GA,H,14,,252029.71,45735.00,83575.38,0.00,457218.01,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"STRAIT, TERRANCE M JR",DEM,D,H6MD04258,,2016,MD,H,,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"HUELSKAMP, TIMOTHY A REPRESENTA",REP,R,H6KS01146,C00413096,2016,KS,H,01,,222776.07,166448.25,43084.50,5375.72,666040.48,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"RUSH, BOBBY LEE",DEM,D,H2IL01042,C00257121,2016,IL,H,01,,67490.00,4490.00,86265.60,25589.43,14129.48,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"LOWER, BARTHOLOMEW JAMES",REP,R,P60005253,C00560813,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"COZAD, DAVID EDWIN",DEM,D,H0TX06065,C00552752,2016,TX,H,06,,2049.34,1214.12,1147.40,3550.00,1264.96,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"LYNCH, WILLIAM THOMAS MR",OTH,,P60006749,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"DAY, TIM (TEXAS SLIM)",DEM,D,P20002929,C00497339,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"POWELL, MICHEL ANISSA I",DEM,D,P80003916,C00459107,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BENNETT, KEN",REP,R,H6AZ01173,,2016,AZ,H,01,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SOL-GUTIERREZ, ANA",DEM,D,H6MD08473,,2016,MD,H,08,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HANKINS, GERALD LAMAR MR",DEM,D,P00004135,C00350058,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"WALDEN, GREGORY P MR.",REP,R,H6OR02116,C00333427,2016,OR,H,02,,888240.66,280088.54,466536.95,0.00,1418963.44,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"FLORES, BILL",REP,R,H0TX17104,C00472241,2016,TX,H,17,,506579.74,265357.29,294998.77,113900.00,471830.59,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"EALY, LARRY ELLIS MINISTER",DEM,D,P60007911,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"DEBOW, MR PAUL W",REP,R,P60005162,C00562512,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MASSEY, PADDINGTON VERMON MS.",DEM,D,P60009420,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BROWN, ANTHONY GREGORY",DEM,D,H6MD04209,,2016,MD,H,04,,174620.25,162619.15,34654.06,0.00,139966.19,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"MARCHANT, KENNY E MR.",REP,R,H4TX24094,C00393348,2016,TX,H,24,,237649.16,42580.00,62060.32,50000.00,1053480.04,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"RIENTS, DONALD RAY",REP,R,H6IL18138,C00577122,2015,IL,H,18,,6827.98,1100.00,6489.12,0.00,338.86,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"DEVINE, ROBERT",OTH,,P60008554,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"GILES, DAVID VICTOR",REP,R,H6AZ09010,C00572602,2016,AZ,H,09,,30782.21,6282.21,26211.61,24500.00,4570.60,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"LEAHY, PATRICK J",DEM,D,S4VT00017,C00068353,2016,VT,S,,3,1212818.00,1193445.00,269363.00,0.00,2219627.00,2015-06-30,,,
True,2016,False,,,"CRENSHAW, ANDER",REP,R,H0FL04066,C00352849,2016,FL,H,04,,604803.55,218532.30,211067.88,0.00,407409.74,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"HANNA, RICHARD L.",REP,R,H8NY24066,C00451005,2016,NY,H,22,,186376.97,33375.64,82933.80,194000.00,194094.22,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"THOMPSON, TROY @NEXCEO MR",IND,,P60009404,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"HORN, CHRISTOPHER DARREN MR.",NPA,,P60005816,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"LANKFORD, JAMES PAUL",REP,R,S4OK00232,C00466482,2016,OK,S,00,3,764173.00,732702.00,514034.00,0.00,573433.00,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"INOUYE, DANIEL K",DEM,D,S4HI00011,C00432732,2016,HI,S,00,3,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MILLS, DAVID ALLEN MR",REP,R,P60008612,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"FRATTERSON, TURK YOLNINETIMES MR.",REP,R,P60008745,C00580944,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"CHANE, JONATHAN",DEM,D,H6FL18113,C00580498,2016,FL,H,18,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"PATEL, RAVI B",DEM,D,H6IA01155,C00572842,2016,IA,H,01,,765803.75,746735.38,166089.13,0.00,599714.62,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"STRAW, ANDREW",REP,R,H6IL04138,C00577767,2016,IL,H,04,,357.61,5.00,352.61,0.00,5.00,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"WEBSTER, ANDREW J",IND,,P60008356,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"VLAKANCIC, CONNOR",IND,,H6IL18146,C00579979,2015,IL,H,18,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"TITTLE, SHEILA ""SAMM""",IND,,P20002630,C00495069,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"KLINE, JOHN PAUL JR",REP,R,H8MN06047,C00326629,2016,MN,H,02,,639339.94,348124.09,192023.04,0.00,563098.05,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"BOYD, WILLIE WILL DR. JR.",DEM,D,H6AL05202,,2016,AL,H,05,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"BLUM, ROD",REP,R,H2IA01055,C00543926,2016,IA,H,01,,811796.90,161128.61,37026.62,610000.00,819328.37,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"MOORE, TIMOTHY JAY MR.",REP,R,P60006889,C00577023,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"SHIRLEY, MARK G",NPA,,P60006590,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"DUCKWORTH, L TAMMY",DEM,D,S6IL00292,C00574889,2016,IL,S,00,3,2646232.00,1340441.00,416448.00,0.00,2229783.00,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"HILL, JAMES FRENCH",REP,R,H4AR02141,C00551275,2016,AR,H,02,,384713.31,180555.00,59085.65,0.00,374879.49,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"WEIGEL, BENJAMIN FRANKLIN",IND,,P60008562,C00580548,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"SANCHEZ, LORETTA",DEM,D,H6CA46033,C00326264,2016,CA,H,46,,292357.43,145810.57,670959.98,0.00,13127.50,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"MACLEOD, ROBERT ALLEN MR. JR.",AME,,P60006475,C00575514,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"THOMAS, JUDAH",IND,,P60006574,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"COLE, BRIAN ARI DR",REP,R,P60004785,C00466086,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"JOHNSON, TYRONE MR",REP,R,P60008117,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BARICEVIC, CHARLES JOHN",DEM,D,H6IL12099,C00576710,2016,IL,H,12,,84950.00,79950.00,19635.00,285.70,65315.00,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"WILLIAMS, ROGER",REP,R,H2TX33040,C00498121,2016,TX,H,25,,514816.80,364338.77,264704.78,18254.48,666929.88,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"CASTLEBERRY, FRANCIS RAYMOND",REP,R,P60006236,C00575621,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"REICHERT, DAVE",REP,R,H4WA08071,C00397737,2016,WA,H,08,,319547.04,140562.61,148592.04,0.00,568005.94,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"CARTWRIGHT, MATT",DEM,D,H2PA17079,C00509968,2016,PA,H,17,,233829.60,162704.72,115156.07,390000.00,571747.33,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"DUFFY, SEAN",REP,R,H0WI07051,C00464339,2016,WI,H,07,,624567.29,283250.38,442830.66,0.00,856149.69,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"JENKINS, MICHAEL DWAYNE",UNK,,P60002086,C00511774,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"MCGOVERN, JAMES P",DEM,D,H4MA03022,C00285171,2016,MA,H,02,,211012.28,127510.62,236767.93,0.00,347891.71,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"CULBERSON, JOHN",REP,R,H0TX07055,C00343236,2016,TX,H,07,,247974.51,153474.51,182715.12,0.00,125791.90,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"DAVIS, DANNY K",DEM,D,H4IL07037,C00172619,2016,IL,H,07,,102750.00,4000.00,88962.01,59083.71,269089.89,2015-06-30,0.00,0.00,0.00
True,2016,False,,,"MATSUI, DORIS",DEM,D,H6CA05195,C00409219,2016,CA,H,06,,327039.17,146798.20,196125.92,1400.00,406147.26,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"ROSENBERGER, PAUL RUSSELL",OTH,,P40003329,C00486266,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"EMRIT, RONALD SATISH",DEM,D,P60005535,C00569897,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
True,2016,False,,,"THOMPSON, GLENN MR",REP,R,H8PA05071,C00444620,2016,PA,H,05,,218939.09,150970.05,239314.03,0.00,290135.55,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"KHANNA, ROHIT",DEM,D,H4CA12055,C00503185,2016,CA,H,17,,1262547.11,1261335.02,219338.38,42518.43,1044878.11,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"JUSTICE, BRENDA DAWN",REP,R,P60005261,C00576728,2015,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"BRANDMAN, JORDAN",DEM,D,H6CA46132,C00580928,2016,CA,H,46,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"FADDIS, CHARLES S",REP,R,H6MD05206,C00574913,2016,MD,H,05,,7225.00,7225.00,3094.64,0.00,4130.36,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"OSTRANDER, WILLIAM",DEM,D,H6CA24287,,2016,CA,H,24,,9144.11,8644.00,8477.39,0.00,666.72,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"UNSWORTH, MATTHEW ALEXANDER",IND,,P60008372,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"GOTTHEIMER, JOSH",DEM,D,H6NJ05171,,2016,NJ,H,05,,631023.00,624523.00,44817.46,0.00,586205.54,2015-06-30,0.00,0.00,0.00
False,2016,False,,,"MITCHELL, JAMES CREIGHTON MR JR",REP,R,P60006012,C00573972,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"PERKINS, GARY WAYNE JR",IND,,P60007879,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"MCKENNA, PATRICK REV.",OTH,,P60009743,,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
False,2016,False,,,"RAINEY, KELLEY BRACKEN MS.",OTH,,P60008471,C00580209,2016,US,P,00,,0.00,0.00,0.00,0.00,0.00,,0.00,0.00,0.00
